   PrimaryIndex TWOTIM@UNKNOWN; TVD@UNKNOWN;5 [   
                5 [A99476]      A99474]           
       Unitless              ms               m   
       332.0000       880.21155       938.04938 
       333.0000       880.37897       938.20178 
       334.0000       880.54517       938.35419 
       335.0000       880.71063       938.50659 
       336.0000       880.87714       938.65900 
       337.0000       881.04468       938.81140 
       338.0000       881.21313       938.96381 
       339.0000       881.38367       939.11621 
       340.0000       881.55719       939.26855 
       341.0000       881.73322       939.42096 
       342.0000       881.91095       939.57336 
       343.0000       882.08948       939.72577 
       344.0000       882.26801       939.87817 
       345.0000       882.44507       940.03058 
       346.0000       882.61914       940.18298 
       347.0000       882.78906       940.33539 
       348.0000       882.95404       940.48779 
       349.0000       883.11505       940.64020 
       350.0000       883.27460       940.79260 
       351.0000       883.43604       940.94501 
       352.0000       883.60101       941.09735 
       353.0000       883.76898       941.24976 
       354.0000       883.93890       941.40216 
       355.0000       884.10938       941.55457 
       356.0000       884.27875       941.70697 
       357.0000       884.44666       941.85938 
       358.0000       884.61383       942.01178 
       359.0000       884.78223       942.16418 
       360.0000       884.95422       942.31659 
       361.0000       885.13080       942.46899 
       362.0000       885.31152       942.62140 
       363.0000       885.49463       942.77380 
       364.0000       885.67834       942.92621 
       365.0000       885.86139       943.07855 
       366.0000       886.04340       943.23096 
       367.0000       886.22339       943.38336 
       368.0000       886.40118       943.53577 
       369.0000       886.57776       943.68817 
       370.0000       886.75494       943.84058 
       371.0000       886.93463       943.99298 
       372.0000       887.11786       944.14539 
       373.0000       887.30414       944.29779 
       374.0000       887.49231       944.45020 
       375.0000       887.68121       944.60260 
       376.0000       887.87006       944.75500 
       377.0000       888.05823       944.90741 
       378.0000       888.24548       945.05975 
       379.0000       888.43176       945.21216 
       380.0000       888.61719       945.36456 
       381.0000       888.80194       945.51697 
       382.0000       888.98621       945.66937 
       383.0000       889.16974       945.82178 
       384.0000       889.35272       945.97418 
       385.0000       889.53540       946.12659 
       386.0000       889.71771       946.27899 
       387.0000       889.89966       946.43140 
       388.0000       890.08105       946.58380 
       389.0000       890.26129       946.73621 
       390.0000       890.43945       946.88861 
       391.0000       890.61481       947.04095 
       392.0000       890.73810       947.15039 
       393.0000       890.77570       947.19336 
       394.0000       890.90613       947.34576 
       395.0000       891.03436       947.49817 
       396.0000       891.16107       947.65057 
       397.0000       891.28668       947.80298 
       398.0000       891.41180       947.95538 
       399.0000       891.53619       948.10779 
       400.0000       891.65979       948.26019 
       401.0000       891.78326       948.41260 
       402.0000       891.90735       948.56500 
       403.0000       892.03253       948.71741 
       404.0000       892.15955       948.86975 
       405.0000       892.28912       949.02216 
       406.0000       892.42169       949.17456 
       407.0000       892.55652       949.32697 
       408.0000       892.69226       949.47937 
       409.0000       892.82678       949.63177 
       410.0000       892.95831       949.78418 
       411.0000       893.08508       949.93658 
       412.0000       893.20679       950.08899 
       413.0000       893.32404       950.24139 
       414.0000       893.43817       950.39380 
       415.0000       893.55078       950.54620 
       416.0000       893.66309       950.69861 
       417.0000       893.77618       950.85095 
       418.0000       893.88983       951.00336 
       419.0000       894.00372       951.15576 
       420.0000       894.11755       951.30817 
       421.0000       894.23126       951.46057 
       422.0000       894.34503       951.61298 
       423.0000       894.45953       951.76538 
       424.0000       894.57611       951.91779 
       425.0000       894.69476       952.07019 
       426.0000       894.81360       952.22260 
       427.0000       894.93036       952.37500 
       428.0000       895.04358       952.52740 
       429.0000       895.15295       952.67981 
       430.0000       895.25928       952.83215 
       431.0000       895.36499       952.98456 
       432.0000       895.47375       953.13696 
       433.0000       895.58972       953.28937 
       434.0000       895.71521       953.44177 
       435.0000       895.85181       953.59418 
       436.0000       895.99799       953.74658 
       437.0000       896.14948       953.89899 
       438.0000       896.30157       954.05139 
       439.0000       896.45172       954.20380 
       440.0000       896.59912       954.35620 
       441.0000       896.74310       954.50861 
       442.0000       896.88220       954.66101 
       443.0000       897.01526       954.81335 
       444.0000       897.14203       954.96576 
       445.0000       897.26379       955.11816 
       446.0000       897.38367       955.27057 
       447.0000       897.50568       955.42297 
       448.0000       897.63196       955.57538 
       449.0000       897.76257       955.72778 
       450.0000       897.89642       955.88019 
       451.0000       898.03192       956.03259 
       452.0000       898.16791       956.18500 
       453.0000       898.30371       956.33740 
       454.0000       898.43878       956.48981 
       455.0000       898.57239       956.64215 
       456.0000       898.70380       956.79456 
       457.0000       898.83325       956.94696 
       458.0000       898.96143       957.09937 
       459.0000       899.08905       957.25177 
       460.0000       899.21698       957.40417 
       461.0000       899.34607       957.55658 
       462.0000       899.47656       957.70898 
       463.0000       899.60773       957.86139 
       464.0000       899.73804       958.01379 
       465.0000       899.86646       958.16620 
       466.0000       899.99225       958.31860 
       467.0000       900.11566       958.47101 
       468.0000       900.23932       958.62335 
       469.0000       900.36621       958.77576 
       470.0000       900.49811       958.92816 
       471.0000       900.63550       959.08057 
       472.0000       900.77728       959.23297 
       473.0000       900.92114       959.38538 
       474.0000       901.06342       959.53778 
       475.0000       901.20264       959.69019 
       476.0000       901.33813       959.84259 
       477.0000       901.46930       959.99500 
       478.0000       901.59570       960.14740 
       479.0000       901.71857       960.29980 
       480.0000       901.83917       960.45221 
       481.0000       901.95850       960.60455 
       482.0000       902.07709       960.75696 
       483.0000       902.19464       960.90936 
       484.0000       902.31085       961.06177 
       485.0000       902.42566       961.21417 
       486.0000       902.53955       961.36658 
       487.0000       902.65314       961.51898 
       488.0000       902.76617       961.67139 
       489.0000       902.87781       961.82379 
       490.0000       902.98816       961.97620 
       491.0000       903.09796       962.12860 
       492.0000       903.20837       962.28101 
       493.0000       903.32001       962.43341 
       494.0000       903.43292       962.58575 
       495.0000       903.54712       962.73816 
       496.0000       903.66254       962.89056 
       497.0000       903.77930       963.04297 
       498.0000       903.89722       963.19537 
       499.0000       904.01617       963.34778 
       500.0000       904.13568       963.50018 
       501.0000       904.25464       963.65259 
       502.0000       904.37274       963.80499 
       503.0000       904.48981       963.95740 
       504.0000       904.60638       964.10980 
       505.0000       904.72412       964.26221 
       506.0000       904.84399       964.41461 
       507.0000       904.96692       964.56696 
       508.0000       905.09235       964.71936 
       509.0000       905.21930       964.87177 
       510.0000       905.34637       965.02417 
       511.0000       905.47382       965.17657 
       512.0000       905.60278       965.32898 
       513.0000       905.73370       965.48138 
       514.0000       905.86688       965.63379 
       515.0000       906.00104       965.78619 
       516.0000       906.13385       965.93860 
       517.0000       906.26282       966.09100 
       518.0000       906.38678       966.24341 
       519.0000       906.50629       966.39575 
       520.0000       906.62274       966.54816 
       521.0000       906.73724       966.70056 
       522.0000       906.85107       966.85297 
       523.0000       906.96515       967.00537 
       524.0000       907.07971       967.15778 
       525.0000       907.19440       967.31018 
       526.0000       907.30896       967.46259 
       527.0000       907.42322       967.61499 
       528.0000       907.53674       967.76740 
       529.0000       907.64911       967.91980 
       530.0000       907.76025       968.07220 
       531.0000       907.87067       968.22461 
       532.0000       907.98114       968.37695 
       533.0000       908.09241       968.52936 
       534.0000       908.20453       968.68176 
       535.0000       908.31769       968.83417 
       536.0000       908.43134       968.98657 
       537.0000       908.54510       969.13898 
       538.0000       908.65936       969.29138 
       539.0000       908.77417       969.44379 
       540.0000       908.88965       969.59619 
       541.0000       909.00549       969.74860 
       542.0000       909.12152       969.90100 
       543.0000       909.23749       970.05341 
       544.0000       909.35388       970.20581 
       545.0000       909.47192       970.35815 
       546.0000       909.59296       970.51056 
       547.0000       909.71576       970.66296 
       548.0000       909.83771       970.81537 
       549.0000       909.95551       970.96777 
       550.0000       910.06628       971.12018 
       551.0000       910.16992       971.27258 
       552.0000       910.27112       971.42499 
       553.0000       910.37598       971.57739 
       554.0000       910.48828       971.72980 
       555.0000       910.61011       971.88220 
       556.0000       910.73956       972.03461 
       557.0000       910.87335       972.18701 
       558.0000       911.00922       972.33936 
       559.0000       911.14575       972.49176 
       560.0000       911.28296       972.64417 
       561.0000       911.42120       972.79657 
       562.0000       911.56018       972.94897 
       563.0000       911.69928       973.10138 
       564.0000       911.83740       973.25378 
       565.0000       911.97357       973.40619 
       566.0000       912.10706       973.55859 
       567.0000       912.23822       973.71100 
       568.0000       912.36786       973.86340 
       569.0000       912.49738       974.01581 
       570.0000       912.62823       974.16815 
       571.0000       912.76044       974.32056 
       572.0000       912.89343       974.47296 
       573.0000       913.02563       974.62537 
       574.0000       913.15479       974.77777 
       575.0000       913.27924       974.93018 
       576.0000       913.39856       975.08258 
       577.0000       913.51398       975.23499 
       578.0000       913.62720       975.38739 
       579.0000       913.73944       975.53979 
       580.0000       913.85065       975.69220 
       581.0000       913.96069       975.84460 
       582.0000       914.06982       975.99701 
       583.0000       914.17981       976.14935 
       584.0000       914.29297       976.30176 
       585.0000       914.41150       976.45416 
       586.0000       914.53619       976.60657 
       587.0000       914.66614       976.75897 
       588.0000       914.79944       976.91138 
       589.0000       914.93494       977.06378 
       590.0000       915.07141       977.21619 
       591.0000       915.20807       977.36859 
       592.0000       915.34418       977.52100 
       593.0000       915.47961       977.67340 
       594.0000       915.61346       977.82581 
       595.0000       915.74414       977.97821 
       596.0000       915.86957       978.13055 
       597.0000       915.98773       978.28296 
       598.0000       916.09796       978.43536 
       599.0000       916.20264       978.58777 
       600.0000       916.30646       978.74017 
       601.0000       916.41455       978.89258 
       602.0000       916.53107       979.04498 
       603.0000       916.65698       979.19739 
       604.0000       916.79047       979.34979 
       605.0000       916.92896       979.50220 
       606.0000       917.06903       979.65460 
       607.0000       917.20801       979.80701 
       608.0000       917.34467       979.95941 
       609.0000       917.47827       980.11176 
       610.0000       917.60931       980.26416 
       611.0000       917.73975       980.41656 
       612.0000       917.87109       980.56897 
       613.0000       918.00470       980.72137 
       614.0000       918.14032       980.87378 
       615.0000       918.27728       981.02618 
       616.0000       918.41455       981.17859 
       617.0000       918.55243       981.33099 
       618.0000       918.69177       981.48340 
       619.0000       918.83307       981.63580 
       620.0000       918.97620       981.78821 
       621.0000       919.12036       981.94055 
       622.0000       919.26373       982.09296 
       623.0000       919.40436       982.24536 
       624.0000       919.54083       982.39777 
       625.0000       919.67279       982.55017 
       626.0000       919.80133       982.70258 
       627.0000       919.92780       982.85498 
       628.0000       920.05316       983.00739 
       629.0000       920.17773       983.15979 
       630.0000       920.30084       983.31219 
       631.0000       920.42163       983.46460 
       632.0000       920.54034       983.61700 
       633.0000       920.65778       983.76941 
       634.0000       920.77478       983.92175 
       635.0000       920.89197       984.07416 
       636.0000       921.00989       984.22656 
       637.0000       921.12891       984.37897 
       638.0000       921.24921       984.53137 
       639.0000       921.37024       984.68378 
       640.0000       921.49109       984.83618 
       641.0000       921.61133       984.98859 
       642.0000       921.73181       985.14099 
       643.0000       921.85486       985.29340 
       644.0000       921.98260       985.44580 
       645.0000       922.11584       985.59821 
       646.0000       922.25458       985.75061 
       647.0000       922.39740       985.90295 
       648.0000       922.54285       986.05536 
       649.0000       922.68970       986.20776 
       650.0000       922.83673       986.36017 
       651.0000       922.98395       986.51257 
       652.0000       923.13190       986.66498 
       653.0000       923.27954       986.81738 
       654.0000       923.42480       986.96979 
       655.0000       923.56488       987.12219 
       656.0000       923.69708       987.27460 
       657.0000       923.81989       987.42700 
       658.0000       923.93579       987.57941 
       659.0000       924.04926       987.73181 
       660.0000       924.16431       987.88416 
       661.0000       924.28369       988.03656 
       662.0000       924.40869       988.18896 
       663.0000       924.53839       988.34137 
       664.0000       924.67102       988.49377 
       665.0000       924.80438       988.64618 
       666.0000       924.93671       988.79858 
       667.0000       925.06726       988.95099 
       668.0000       925.19641       989.10339 
       669.0000       925.32513       989.25580 
       670.0000       925.45508       989.40820 
       671.0000       925.58789       989.56061 
       672.0000       925.72375       989.71295 
       673.0000       925.86243       989.86536 
       674.0000       926.00311       990.01776 
       675.0000       926.14453       990.17017 
       676.0000       926.28589       990.32257 
       677.0000       926.42621       990.47498 
       678.0000       926.56561       990.62738 
       679.0000       926.70312       990.77979 
       680.0000       926.83765       990.93219 
       681.0000       926.96796       991.08459 
       682.0000       927.09296       991.23700 
       683.0000       927.21161       991.38940 
       684.0000       927.32483       991.54181 
       685.0000       927.43561       991.69415 
       686.0000       927.54718       991.84656 
       687.0000       927.66217       991.99896 
       688.0000       927.78247       992.15137 
       689.0000       927.90741       992.30377 
       690.0000       928.03448       992.45618 
       691.0000       928.16125       992.60858 
       692.0000       928.28522       992.76099 
       693.0000       928.40479       992.91339 
       694.0000       928.51904       993.06580 
       695.0000       928.62830       993.21820 
       696.0000       928.73370       993.37061 
       697.0000       928.83917       993.52301 
       698.0000       928.94885       993.67535 
       699.0000       929.06537       993.82776 
       700.0000       929.18866       993.98016 
       701.0000       929.31635       994.13257 
       702.0000       929.44318       994.28497 
       703.0000       929.56451       994.43738 
       704.0000       929.67908       994.58978 
       705.0000       929.78827       994.74219 
       706.0000       929.89526       994.89459 
       707.0000       930.00287       995.04700 
       708.0000       930.11285       995.19940 
       709.0000       930.22552       995.35181 
       710.0000       930.34076       995.50421 
