   PrimaryIndex TWOTIM@UNKNOWN; TVD@UNKNOWN;4 [   
                4 [A107489]     A107487]          
       Unitless              ms               m   
       488.0000       555.94440       608.46619 
       489.0000       556.09589       608.61859 
       490.0000       556.25085       608.77100 
       491.0000       556.40472       608.92340 
       492.0000       556.55334       609.07574 
       493.0000       556.69531       609.22815 
       494.0000       556.83032       609.38055 
       495.0000       556.96307       609.53296 
       496.0000       557.09912       609.68536 
       497.0000       557.23907       609.83777 
       498.0000       557.38196       609.99017 
       499.0000       557.52856       610.14258 
       500.0000       557.67816       610.29498 
       501.0000       557.83014       610.44739 
       502.0000       557.98590       610.59979 
       503.0000       558.14441       610.75220 
       504.0000       558.30359       610.90460 
       505.0000       558.46356       611.05695 
       506.0000       558.62482       611.20935 
       507.0000       558.78851       611.36176 
       508.0000       558.95624       611.51416 
       509.0000       559.12762       611.66656 
       510.0000       559.30188       611.81897 
       511.0000       559.47241       611.97137 
       512.0000       559.63312       612.12378 
       513.0000       559.78375       612.27618 
       514.0000       559.92932       612.42859 
       515.0000       560.07483       612.58099 
       516.0000       560.22516       612.73340 
       517.0000       560.38080       612.88574 
       518.0000       560.53796       613.03815 
       519.0000       560.69757       613.19055 
       520.0000       560.86127       613.34296 
       521.0000       561.02783       613.49536 
       522.0000       561.19623       613.64777 
       523.0000       561.36542       613.80017 
       524.0000       561.53400       613.95258 
       525.0000       561.70087       614.10498 
       526.0000       561.86487       614.25739 
       527.0000       562.02594       614.40979 
       528.0000       562.18518       614.56219 
       529.0000       562.34161       614.71460 
       530.0000       562.49310       614.86694 
       531.0000       562.63715       615.01935 
       532.0000       562.77429       615.17175 
       533.0000       562.90948       615.32416 
       534.0000       563.04858       615.47656 
       535.0000       563.19635       615.62897 
       536.0000       563.35175       615.78137 
       537.0000       563.50989       615.93378 
       538.0000       563.66577       616.08618 
       539.0000       563.81659       616.23859 
       540.0000       563.96136       616.39099 
       541.0000       564.10181       616.54340 
       542.0000       564.23926       616.69580 
       543.0000       564.37445       616.84814 
       544.0000       564.50854       617.00055 
       545.0000       564.64655       617.15295 
       546.0000       564.78882       617.30536 
       547.0000       564.93420       617.45776 
       548.0000       565.08002       617.61017 
       549.0000       565.22137       617.76257 
       550.0000       565.35883       617.91498 
       551.0000       565.49548       618.06738 
       552.0000       565.63361       618.21979 
       553.0000       565.77393       618.37219 
       554.0000       565.91718       618.52460 
       555.0000       566.06403       618.67700 
       556.0000       566.21423       618.82935 
       557.0000       566.36609       618.98175 
       558.0000       566.51770       619.13416 
       559.0000       566.66754       619.28656 
       560.0000       566.81573       619.43896 
       561.0000       566.96411       619.59137 
       562.0000       567.11322       619.74377 
       563.0000       567.26251       619.89618 
       564.0000       567.41266       620.04858 
       565.0000       567.56287       620.20099 
       566.0000       567.71362       620.35339 
       567.0000       567.86475       620.50580 
       568.0000       568.01422       620.65814 
       569.0000       568.16193       620.81055 
       570.0000       568.30859       620.96295 
       571.0000       568.45721       621.11536 
       572.0000       568.61243       621.26776 
       573.0000       568.77490       621.42017 
       574.0000       568.94324       621.57257 
       575.0000       569.11322       621.72498 
       576.0000       569.27985       621.87738 
       577.0000       569.44159       622.02979 
       578.0000       569.59644       622.18219 
       579.0000       569.74457       622.33459 
       580.0000       569.89172       622.48700 
       581.0000       570.04022       622.63934 
       582.0000       570.19366       622.79175 
       583.0000       570.35217       622.94415 
       584.0000       570.50885       623.09656 
       585.0000       570.65912       623.24896 
       586.0000       570.80231       623.40137 
       587.0000       570.93890       623.55377 
       588.0000       571.07263       623.70618 
       589.0000       571.20697       623.85858 
       590.0000       571.34351       624.01099 
       591.0000       571.48322       624.16339 
