   PrimaryIndex TVD@UNKNOWN;3 [ TWOTIM@UNKNOWN;   
                A107183]        2 [A107185]       
       Unitless               m              ms   
       552.0000      1083.97058      1001.19580 
       553.0000      1084.12292      1001.33228 
       554.0000      1084.27539      1001.47296 
       555.0000      1084.42773      1001.61841 
       556.0000      1084.58020      1001.76624 
       557.0000      1084.73254      1001.91547 
       558.0000      1084.88501      1002.06458 
       559.0000      1085.03735      1002.20862 
       560.0000      1085.18982      1002.34351 
       561.0000      1085.34216      1002.46942 
       562.0000      1085.49463      1002.59039 
       563.0000      1085.64697      1002.71246 
       564.0000      1085.79932      1002.84027 
       565.0000      1085.95178      1002.97675 
       566.0000      1086.10413      1003.12231 
       567.0000      1086.25659      1003.27704 
       568.0000      1086.40894      1003.43921 
       569.0000      1086.56140      1003.60321 
       570.0000      1086.71375      1003.75989 
       571.0000      1086.86621      1003.90222 
       572.0000      1087.01855      1004.02618 
       573.0000      1087.17102      1004.13177 
       574.0000      1087.32336      1004.22906 
       575.0000      1087.47583      1004.32947 
       576.0000      1087.62817      1004.43994 
       577.0000      1087.78052      1004.56378 
       578.0000      1087.93298      1004.69897 
       579.0000      1088.08533      1004.83881 
       580.0000      1088.23779      1004.97797 
       581.0000      1088.39014      1005.11670 
       582.0000      1088.54260      1005.25653 
       583.0000      1088.69495      1005.39825 
       584.0000      1088.84741      1005.54156 
       585.0000      1088.99976      1005.68292 
       586.0000      1089.15222      1005.82123 
       587.0000      1089.30457      1005.95892 
       588.0000      1089.45691      1006.09937 
       589.0000      1089.60938      1006.24487 
       590.0000      1089.76172      1006.39465 
       591.0000      1089.91418      1006.54742 
       592.0000      1090.06653      1006.70459 
       593.0000      1090.21899      1006.86707 
       594.0000      1090.37134      1007.03442 
       595.0000      1090.52380      1007.20477 
       596.0000      1090.67615      1007.37610 
       597.0000      1090.82861      1007.54584 
       598.0000      1090.98096      1007.71570 
       599.0000      1091.13342      1007.88641 
       600.0000      1091.28577      1008.05804 
       601.0000      1091.43811      1008.22998 
       602.0000      1091.59058      1008.40137 
       603.0000      1091.74292      1008.57184 
       604.0000      1091.89539      1008.74304 
       605.0000      1092.04773      1008.91675 
       606.0000      1092.20020      1009.09338 
       607.0000      1092.35254      1009.27307 
       608.0000      1092.50500      1009.45447 
       609.0000      1092.65735      1009.63715 
       610.0000      1092.80981      1009.81976 
       611.0000      1092.96216      1010.00262 
       612.0000      1093.11462      1010.18549 
       613.0000      1093.26697      1010.36859 
       614.0000      1093.41931      1010.55060 
       615.0000      1093.57178      1010.73083 
       616.0000      1093.72412      1010.90839 
       617.0000      1093.87659      1011.08350 
       618.0000      1094.02893      1011.25708 
       619.0000      1094.18140      1011.43109 
       620.0000      1094.33374      1011.60571 
       621.0000      1094.48621      1011.77850 
       622.0000      1094.63855      1011.94586 
       623.0000      1094.79102      1012.10522 
       624.0000      1094.94336      1012.25922 
       625.0000      1095.09583      1012.41193 
       626.0000      1095.24817      1012.56598 
       627.0000      1095.40051      1012.71948 
       628.0000      1095.55298      1012.86902 
       629.0000      1095.70532      1013.01196 
       630.0000      1095.85779      1013.14948 
       631.0000      1096.01013      1013.28839 
       632.0000      1096.16260      1013.43134 
       633.0000      1096.31494      1013.57922 
       634.0000      1096.46741      1013.73041 
       635.0000      1096.61975      1013.88074 
       636.0000      1096.77222      1014.03058 
       637.0000      1096.92456      1014.18378 
       638.0000      1097.07703      1014.34125 
       639.0000      1097.22937      1014.50262 
       640.0000      1097.38171      1014.66522 
       641.0000      1097.53418      1014.82605 
       642.0000      1097.68652      1014.98578 
       643.0000      1097.83899      1015.14746 
       644.0000      1097.99133      1015.31268 
       645.0000      1098.14380      1015.48114 
       646.0000      1098.29614      1015.65192 
       647.0000      1098.44861      1015.82349 
       648.0000      1098.60095      1015.99609 
       649.0000      1098.75342      1016.17029 
       650.0000      1098.90576      1016.34631 
       651.0000      1099.05823      1016.52301 
       652.0000      1099.21057      1016.69965 
       653.0000      1099.36292      1016.87573 
       654.0000      1099.51538      1017.05157 
       655.0000      1099.66772      1017.22906 
       656.0000      1099.82019      1017.40887 
       657.0000      1099.97253      1017.59003 
       658.0000      1100.12500      1017.77185 
       659.0000      1100.27734      1017.95361 
       660.0000      1100.42981      1018.13495 
       661.0000      1100.58215      1018.31580 
       662.0000      1100.73462      1018.49664 
       663.0000      1100.88696      1018.67786 
       664.0000      1101.03943      1018.85522 
       665.0000      1101.19177      1019.02094 
       666.0000      1101.34412      1019.17194 
       667.0000      1101.49658      1019.30786 
       668.0000      1101.64893      1019.43530 
       669.0000      1101.80139      1019.56818 
       670.0000      1101.95374      1019.71259 
       671.0000      1102.10620      1019.86945 
       672.0000      1102.25854      1020.03516 
       673.0000      1102.41101      1020.20325 
       674.0000      1102.56335      1020.36609 
