   PrimaryIndex TVD@UNKNOWN;4 [ TWOTIM@UNKNOWN;   
                A108108]        4 [A108110]       
       Unitless               m              ms   
       404.0000      2355.01636      1895.03442 
       405.0000      2355.16870      1895.08667 
       406.0000      2355.32129      1895.14099 
       407.0000      2355.47363      1895.19922 
       408.0000      2355.62598      1895.26306 
       409.0000      2355.77832      1895.33081 
       410.0000      2355.93091      1895.40295 
       411.0000      2356.08325      1895.47656 
       412.0000      2356.23560      1895.54749 
       413.0000      2356.38794      1895.61316 
       414.0000      2356.54028      1895.67322 
       415.0000      2356.69287      1895.72925 
       416.0000      2356.84521      1895.78357 
       417.0000      2356.99756      1895.83655 
       418.0000      2357.14990      1895.89062 
       419.0000      2357.30249      1895.94604 
       420.0000      2357.45483      1896.00378 
       421.0000      2357.60718      1896.06360 
       422.0000      2357.75952      1896.12500 
       423.0000      2357.91211      1896.18762 
       424.0000      2358.06445      1896.24890 
       425.0000      2358.21680      1896.30823 
       426.0000      2358.36914      1896.36487 
       427.0000      2358.52148      1896.42017 
       428.0000      2358.67407      1896.47632 
       429.0000      2358.82642      1896.53516 
       430.0000      2358.97876      1896.59656 
       431.0000      2359.13110      1896.66101 
       432.0000      2359.28369      1896.72852 
       433.0000      2359.43604      1896.79639 
       434.0000      2359.58838      1896.86267 
       435.0000      2359.74072      1896.92725 
       436.0000      2359.89331      1896.98975 
       437.0000      2360.04565      1897.05005 
       438.0000      2360.19800      1897.10803 
       439.0000      2360.35034      1897.16418 
       440.0000      2360.50269      1897.21973 
       441.0000      2360.65527      1897.27576 
       442.0000      2360.80762      1897.33423 
       443.0000      2360.95996      1897.39587 
       444.0000      2361.11230      1897.45959 
       445.0000      2361.26489      1897.52454 
       446.0000      2361.41724      1897.58887 
       447.0000      2361.56958      1897.65076 
       448.0000      2361.72192      1897.70886 
       449.0000      2361.87451      1897.76343 
       450.0000      2362.02686      1897.81580 
       451.0000      2362.17920      1897.86694 
       452.0000      2362.33154      1897.91797 
       453.0000      2362.48389      1897.96912 
       454.0000      2362.63647      1898.02014 
       455.0000      2362.78882      1898.07178 
       456.0000      2362.94116      1898.12427 
       457.0000      2363.09351      1898.17590 
       458.0000      2363.24609      1898.22791 
       459.0000      2363.39844      1898.27979 
       460.0000      2363.55078      1898.33154 
       461.0000      2363.70312      1898.38318 
       462.0000      2363.85571      1898.43494 
       463.0000      2364.00806      1898.48694 
       464.0000      2364.16040      1898.53918 
       465.0000      2364.31274      1898.59106 
       466.0000      2364.46509      1898.64258 
       467.0000      2364.61768      1898.69421 
       468.0000      2364.77002      1898.74573 
       469.0000      2364.92236      1898.79761 
       470.0000      2365.07471      1898.84973 
       471.0000      2365.22729      1898.90283 
       472.0000      2365.37964      1898.95715 
       473.0000      2365.53198      1899.01306 
       474.0000      2365.68433      1899.07166 
       475.0000      2365.83691      1899.13257 
       476.0000      2365.98926      1899.19409 
       477.0000      2366.14160      1899.25464 
       478.0000      2366.29395      1899.31458 
       479.0000      2366.44629      1899.37463 
       480.0000      2366.59888      1899.43860 
       481.0000      2366.75122      1899.50891 
       482.0000      2366.90356      1899.58569 
       483.0000      2367.05591      1899.66077 
       484.0000      2367.20850      1899.72998 
       485.0000      2367.36084      1899.79114 
       486.0000      2367.51318      1899.84631 
       487.0000      2367.66553      1899.89795 
       488.0000      2367.81812      1899.95020 
       489.0000      2367.97046      1900.00598 
       490.0000      2368.12280      1900.06494 
       491.0000      2368.27515      1900.12695 
       492.0000      2368.42749      1900.19116 
       493.0000      2368.58008      1900.25720 
       494.0000      2368.73242      1900.32446 
       495.0000      2368.88477      1900.39233 
       496.0000      2369.03711      1900.45984 
       497.0000      2369.18970      1900.52734 
       498.0000      2369.34204      1900.59436 
       499.0000      2369.49438      1900.65967 
       500.0000      2369.64673      1900.72327 
       501.0000      2369.79932      1900.78406 
       502.0000      2369.95166      1900.84180 
       503.0000      2370.10400      1900.89783 
       504.0000      2370.25635      1900.95264 
       505.0000      2370.40869      1901.00781 
       506.0000      2370.56128      1901.06458 
       507.0000      2370.71362      1901.12390 
       508.0000      2370.86597      1901.18665 
       509.0000      2371.01831      1901.25366 
       510.0000      2371.17090      1901.32312 
       511.0000      2371.32324      1901.39075 
       512.0000      2371.47559      1901.45374 
       513.0000      2371.62793      1901.51221 
