   PrimaryIndex TWOTIM@UNKNOWN; TVD@UNKNOWN;2 [   
                2 [A99337]      A99335]           
       Unitless              ms               m   
       345.0000       480.53979       538.95300 
       346.0000       480.67545       539.10541 
       347.0000       480.81165       539.25781 
       348.0000       480.94879       539.41022 
       349.0000       481.08749       539.56262 
       350.0000       481.22629       539.71503 
       351.0000       481.36459       539.86737 
       352.0000       481.50058       540.01978 
       353.0000       481.63495       540.17218 
       354.0000       481.76816       540.32458 
       355.0000       481.90170       540.47699 
       356.0000       482.03711       540.62939 
       357.0000       482.17529       540.78180 
       358.0000       482.31717       540.93420 
       359.0000       482.46323       541.08661 
       360.0000       482.61047       541.23901 
       361.0000       482.75781       541.39142 
       362.0000       482.90323       541.54382 
       363.0000       483.04770       541.69623 
       364.0000       483.19144       541.84857 
       365.0000       483.33569       542.00098 
       366.0000       483.48114       542.15338 
       367.0000       483.62836       542.30579 
       368.0000       483.77866       542.45819 
       369.0000       483.93314       542.61060 
       370.0000       484.09088       542.76300 
       371.0000       484.25195       542.91541 
       372.0000       484.41672       543.06781 
       373.0000       484.58252       543.22021 
       374.0000       484.74930       543.37262 
       375.0000       484.91837       543.52502 
       376.0000       485.08908       543.67743 
       377.0000       485.26132       543.82977 
       378.0000       485.43484       543.98218 
       379.0000       485.60883       544.13458 
       380.0000       485.78256       544.28699 
       381.0000       485.95569       544.43939 
       382.0000       486.12784       544.59180 
       383.0000       486.29932       544.74420 
       384.0000       486.47006       544.89661 
       385.0000       486.63986       545.04901 
       386.0000       486.80945       545.20142 
       387.0000       486.97925       545.35382 
       388.0000       487.14960       545.50623 
       389.0000       487.32004       545.65863 
       390.0000       487.49026       545.81097 
       391.0000       487.65970       545.96338 
       392.0000       487.82806       546.11578 
       393.0000       487.99564       546.26819 
       394.0000       488.16251       546.42059 
       395.0000       488.32858       546.57300 
       396.0000       488.49423       546.72540 
       397.0000       488.65961       546.87781 
       398.0000       488.82370       547.03021 
       399.0000       488.98618       547.18262 
       400.0000       489.14648       547.33502 
       401.0000       489.30191       547.48743 
       402.0000       489.45300       547.63977 
       403.0000       489.60056       547.79218 
       404.0000       489.74506       547.94458 
       405.0000       489.88754       548.09698 
       406.0000       490.03024       548.24939 
       407.0000       490.17380       548.40179 
       408.0000       490.32028       548.55420 
       409.0000       490.46817       548.70660 
       410.0000       490.61694       548.85901 
       411.0000       490.76617       549.01141 
       412.0000       490.91534       549.16382 
       413.0000       491.06476       549.31622 
       414.0000       491.21512       549.46863 
       415.0000       491.36670       549.62097 
       416.0000       491.51920       549.77338 
       417.0000       491.67261       549.92578 
       418.0000       491.82733       550.07819 
       419.0000       491.98260       550.23059 
       420.0000       492.13791       550.38300 
       421.0000       492.29160       550.53540 
       422.0000       492.44293       550.68781 
       423.0000       492.59134       550.84021 
       424.0000       492.73557       550.99261 
       425.0000       492.87805       551.14502 
       426.0000       493.02084       551.29742 
       427.0000       493.16467       551.44983 
       428.0000       493.30865       551.60217 
       429.0000       493.45120       551.75458 
       430.0000       493.59207       551.90698 
       431.0000       493.73160       552.05939 
       432.0000       493.87195       552.21179 
       433.0000       494.01355       552.36420 
       434.0000       494.15598       552.51660 
       435.0000       494.29785       552.66901 
       436.0000       494.43896       552.82141 
       437.0000       494.57990       552.97382 
       438.0000       494.72128       553.12622 
       439.0000       494.86310       553.27863 
       440.0000       495.00473       553.43103 
       441.0000       495.14529       553.58337 
       442.0000       495.28500       553.73578 
       443.0000       495.42447       553.88818 
       444.0000       495.56540       554.04059 
       445.0000       495.70782       554.19299 
       446.0000       495.85168       554.34540 
       447.0000       495.99710       554.49780 
       448.0000       496.14310       554.65021 
       449.0000       496.28964       554.80261 
       450.0000       496.43781       554.95502 
       451.0000       496.58844       555.10742 
       452.0000       496.74072       555.25983 
       453.0000       496.89401       555.41217 
       454.0000       497.04648       555.56458 
       455.0000       497.19751       555.71698 
       456.0000       497.34708       555.86938 
       457.0000       497.49567       556.02179 
       458.0000       497.64526       556.17419 
       459.0000       497.79657       556.32660 
       460.0000       497.95078       556.47900 
       461.0000       498.10681       556.63141 
       462.0000       498.26321       556.78381 
       463.0000       498.41977       556.93622 
       464.0000       498.57721       557.08862 
       465.0000       498.73621       557.24103 
       466.0000       498.89740       557.39337 
       467.0000       499.06332       557.54578 
       468.0000       499.23135       557.69818 
       469.0000       499.40091       557.85059 
       470.0000       499.57211       558.00299 
       471.0000       499.74411       558.15540 
       472.0000       499.91675       558.30780 
       473.0000       500.09006       558.46021 
       474.0000       500.26358       558.61261 
       475.0000       500.43683       558.76501 
       476.0000       500.60965       558.91742 
       477.0000       500.78201       559.06982 
       478.0000       500.95422       559.22223 
       479.0000       501.12628       559.37457 
       480.0000       501.29819       559.52698 
       481.0000       501.47009       559.67938 
       482.0000       501.64233       559.83179 
       483.0000       501.81519       559.98419 
       484.0000       501.98865       560.13660 
       485.0000       502.16113       560.28900 
       486.0000       502.32822       560.44141 
       487.0000       502.48444       560.59381 
       488.0000       502.63364       560.74622 
       489.0000       502.77954       560.89862 
       490.0000       502.93344       561.05103 
       491.0000       503.09521       561.20343 
       492.0000       503.26349       561.35577 
       493.0000       503.43649       561.50818 
       494.0000       503.61020       561.66058 
       495.0000       503.78336       561.81299 
       496.0000       503.95502       561.96539 
       497.0000       504.12469       562.11780 
       498.0000       504.29260       562.27020 
       499.0000       504.45795       562.42261 
       500.0000       504.61935       562.57501 
       501.0000       504.77875       562.72742 
       502.0000       504.93646       562.87982 
       503.0000       505.09219       563.03223 
       504.0000       505.24716       563.18463 
       505.0000       505.40125       563.33698 
       506.0000       505.55414       563.48938 
       507.0000       505.70624       563.64178 
       508.0000       505.85837       563.79419 
       509.0000       506.01126       563.94659 
       510.0000       506.16592       564.09900 
       511.0000       506.32196       564.25140 
       512.0000       506.47922       564.40381 
       513.0000       506.63800       564.55621 
       514.0000       506.79703       564.70862 
       515.0000       506.95581       564.86102 
       516.0000       507.11377       565.01343 
       517.0000       507.27106       565.16577 
       518.0000       507.42810       565.31818 
       519.0000       507.58499       565.47058 
       520.0000       507.74210       565.62299 
