   PrimaryIndex TVD@UNKNOWN;4 [ TWOTIM@UNKNOWN;   
                A93556]         4 [A93558]        
       Unitless               m              ms   
       491.0000       735.82843       660.39984 
       492.0000       735.98077       660.55249 
       493.0000       736.13318       660.69147 
       494.0000       736.28558       660.82129 
       495.0000       736.43799       660.94891 
       496.0000       736.59039       661.08002 
       497.0000       736.74280       661.21185 
       498.0000       736.89520       661.33789 
       499.0000       737.04761       661.46075 
       500.0000       737.20001       661.58606 
       501.0000       737.35242       661.71863 
       502.0000       737.50482       661.86108 
       503.0000       737.65723       662.01019 
       504.0000       737.80963       662.16193 
       505.0000       737.96198       662.31567 
       506.0000       738.11438       662.47113 
       507.0000       738.26678       662.62805 
       508.0000       738.41919       662.78363 
       509.0000       738.57159       662.93298 
       510.0000       738.72400       663.07782 
       511.0000       738.87640       663.21967 
       512.0000       739.02881       663.35846 
       513.0000       739.18121       663.50018 
       514.0000       739.33362       663.64557 
       515.0000       739.48602       663.79059 
       516.0000       739.63843       663.93665 
       517.0000       739.79077       664.08411 
       518.0000       739.94318       664.23383 
       519.0000       740.09558       664.38513 
       520.0000       740.24799       664.53418 
       521.0000       740.40039       664.67670 
       522.0000       740.55280       664.80493 
       523.0000       740.70520       664.92102 
       524.0000       740.85760       665.03662 
       525.0000       741.01001       665.15869 
       526.0000       741.16241       665.28943 
       527.0000       741.31482       665.42834 
       528.0000       741.46722       665.56927 
       529.0000       741.61963       665.70538 
       530.0000       741.77197       665.83502 
       531.0000       741.92438       665.96185 
       532.0000       742.07678       666.08813 
       533.0000       742.22919       666.21552 
       534.0000       742.38159       666.34680 
       535.0000       742.53400       666.48181 
       536.0000       742.68640       666.61725 
       537.0000       742.83881       666.75659 
       538.0000       742.99121       666.90247 
       539.0000       743.14362       667.05328 
       540.0000       743.29602       667.20770 
       541.0000       743.44843       667.36359 
       542.0000       743.60083       667.51904 
       543.0000       743.75317       667.67340 
       544.0000       743.90558       667.82745 
       545.0000       744.05798       667.98047 
       546.0000       744.21039       668.12927 
       547.0000       744.36279       668.27155 
       548.0000       744.51520       668.40613 
       549.0000       744.66760       668.53668 
       550.0000       744.82001       668.66980 
       551.0000       744.97241       668.80713 
       552.0000       745.12482       668.94696 
       553.0000       745.27722       669.08484 
       554.0000       745.42963       669.21735 
       555.0000       745.58203       669.34576 
       556.0000       745.73438       669.47174 
       557.0000       745.88678       669.59723 
       558.0000       746.03918       669.72375 
       559.0000       746.19159       669.85150 
       560.0000       746.34399       669.97998 
       561.0000       746.49640       670.10828 
       562.0000       746.64880       670.23578 
       563.0000       746.80121       670.36420 
       564.0000       746.95361       670.49579 
       565.0000       747.10602       670.63007 
       566.0000       747.25842       670.76831 
       567.0000       747.41083       670.91095 
       568.0000       747.56317       671.05524 
       569.0000       747.71558       671.20087 
       570.0000       747.86798       671.34698 
       571.0000       748.02039       671.49115 
       572.0000       748.17279       671.63361 
       573.0000       748.32520       671.77570 
       574.0000       748.47760       671.92023 
       575.0000       748.63000       672.06879 
       576.0000       748.78241       672.22351 
       577.0000       748.93481       672.38385 
       578.0000       749.08722       672.54205 
       579.0000       749.23962       672.69110 
       580.0000       749.39203       672.82977 
       581.0000       749.54437       672.96320 
       582.0000       749.69678       673.09906 
       583.0000       749.84918       673.24292 
       584.0000       750.00159       673.39648 
       585.0000       750.15399       673.55402 
       586.0000       750.30640       673.70856 
       587.0000       750.45880       673.85675 
       588.0000       750.61121       673.99762 
       589.0000       750.76361       674.13477 
       590.0000       750.91602       674.27368 
       591.0000       751.06842       674.41351 
       592.0000       751.22083       674.55054 
       593.0000       751.37323       674.68134 
       594.0000       751.52557       674.80328 
       595.0000       751.67798       674.91913 
       596.0000       751.83038       675.03174 
       597.0000       751.98279       675.14349 
       598.0000       752.13519       675.25470 
       599.0000       752.28760       675.36145 
       600.0000       752.44000       675.45935 
       601.0000       752.59241       675.54419 
       602.0000       752.74481       675.61591 
       603.0000       752.89722       675.67841 
       604.0000       753.04962       675.73676 
       605.0000       753.20203       675.79364 
       606.0000       753.35443       675.85162 
       607.0000       753.50677       675.91675 
       608.0000       753.65918       675.99353 
       609.0000       753.81158       676.08289 
       610.0000       753.96399       676.18591 
       611.0000       754.11639       676.29749 
       612.0000       754.26880       676.41229 
       613.0000       754.42120       676.52686 
       614.0000       754.57361       676.63611 
       615.0000       754.72601       676.73773 
       616.0000       754.87842       676.83417 
       617.0000       755.03082       676.93048 
       618.0000       755.18323       677.03143 
       619.0000       755.33557       677.14178 
       620.0000       755.48798       677.26086 
       621.0000       755.64038       677.38330 
       622.0000       755.79279       677.50549 
       623.0000       755.94519       677.62488 
       624.0000       756.09760       677.74298 
       625.0000       756.25000       677.86737 
       626.0000       756.40240       677.99823 
       627.0000       756.55481       678.13409 
       628.0000       756.70721       678.27368 
       629.0000       756.85962       678.41382 
       630.0000       757.01202       678.55249 
       631.0000       757.16443       678.68915 
       632.0000       757.31677       678.82343 
       633.0000       757.46918       678.95428 
       634.0000       757.62158       679.08173 
       635.0000       757.77399       679.20813 
       636.0000       757.92639       679.33435 
       637.0000       758.07880       679.46094 
       638.0000       758.23120       679.59143 
       639.0000       758.38361       679.72620 
       640.0000       758.53601       679.86322 
       641.0000       758.68842       679.99963 
       642.0000       758.84082       680.13287 
       643.0000       758.99323       680.26422 
       644.0000       759.14563       680.39783 
       645.0000       759.29797       680.53467 
       646.0000       759.45038       680.67542 
       647.0000       759.60278       680.81628 
       648.0000       759.75519       680.95245 
       649.0000       759.90759       681.08545 
       650.0000       760.06000       681.21960 
