   PrimaryIndex TVD@UNKNOWN;2 [ TWOTIM@UNKNOWN;   
                A107629]        2 [A107631]       
       Unitless               m              ms   
       745.0000       903.53802       808.05713 
       746.0000       903.69043       808.20978 
       747.0000       903.84277       808.35962 
       748.0000       903.99518       808.50598 
       749.0000       904.14758       808.65015 
       750.0000       904.29999       808.79266 
       751.0000       904.45239       808.93408 
       752.0000       904.60480       809.07544 
       753.0000       904.75720       809.21741 
       754.0000       904.90961       809.36102 
       755.0000       905.06201       809.50671 
       756.0000       905.21442       809.65381 
       757.0000       905.36682       809.80267 
       758.0000       905.51923       809.95325 
       759.0000       905.67163       810.10504 
       760.0000       905.82397       810.25800 
       761.0000       905.97638       810.41241 
       762.0000       906.12878       810.56763 
       763.0000       906.28119       810.72321 
       764.0000       906.43359       810.87872 
       765.0000       906.58600       811.03387 
       766.0000       906.73840       811.18872 
       767.0000       906.89081       811.34296 
       768.0000       907.04321       811.49677 
       769.0000       907.19562       811.65070 
       770.0000       907.34802       811.80487 
       771.0000       907.50043       811.95886 
       772.0000       907.65277       812.11163 
       773.0000       907.80518       812.26202 
       774.0000       907.95758       812.40887 
       775.0000       908.10999       812.55341 
       776.0000       908.26239       812.69696 
       777.0000       908.41479       812.83997 
       778.0000       908.56720       812.98267 
       779.0000       908.71960       813.12488 
       780.0000       908.87201       813.26562 
       781.0000       909.02441       813.40363 
       782.0000       909.17682       813.53925 
       783.0000       909.32922       813.67230 
       784.0000       909.48163       813.80243 
       785.0000       909.63397       813.93054 
       786.0000       909.78638       814.05713 
       787.0000       909.93878       814.18085 
       788.0000       910.09119       814.30133 
       789.0000       910.24359       814.41901 
       790.0000       910.39600       814.53375 
       791.0000       910.54840       814.64771 
       792.0000       910.70081       814.76257 
       793.0000       910.85321       814.87958 
       794.0000       911.00562       814.99933 
       795.0000       911.15802       815.12067 
       796.0000       911.31042       815.24286 
       797.0000       911.46283       815.36584 
       798.0000       911.61517       815.48901 
       799.0000       911.76758       815.61212 
       800.0000       911.91998       815.73560 
       801.0000       912.07239       815.85956 
       802.0000       912.22479       815.98419 
