   PrimaryIndex TVD@UNKNOWN;6 [ TWOTIM@UNKNOWN;   
                A103739]        6 [A103741]       
       Unitless               m              ms   
       523.0000       556.36243       532.29846 
       524.0000       556.51483       532.49915 
       525.0000       556.66718       532.69458 
       526.0000       556.81958       532.88416 
       527.0000       556.97198       533.07129 
       528.0000       557.12439       533.25836 
       529.0000       557.27679       533.44678 
       530.0000       557.42920       533.63544 
       531.0000       557.58160       533.82404 
       532.0000       557.73401       534.01154 
       533.0000       557.88641       534.19739 
       534.0000       558.03882       534.38116 
       535.0000       558.19122       534.56323 
       536.0000       558.34363       534.74377 
       537.0000       558.49597       534.92377 
       538.0000       558.64838       535.10400 
       539.0000       558.80078       535.28448 
       540.0000       558.95319       535.46503 
       541.0000       559.10559       535.64557 
       542.0000       559.25800       535.82568 
       543.0000       559.41040       536.00574 
       544.0000       559.56281       536.18573 
       545.0000       559.71521       536.36627 
       546.0000       559.86761       536.54834 
       547.0000       560.02002       536.73785 
       548.0000       560.17242       536.93274 
       549.0000       560.32483       537.13116 
       550.0000       560.47717       537.33185 
       551.0000       560.62958       537.53021 
       552.0000       560.78198       537.72571 
       553.0000       560.93439       537.91846 
       554.0000       561.08679       538.10907 
       555.0000       561.23920       538.29822 
       556.0000       561.39160       538.48590 
       557.0000       561.54401       538.67346 
       558.0000       561.69641       538.86084 
       559.0000       561.84882       539.04852 
       560.0000       562.00122       539.23663 
       561.0000       562.15363       539.42468 
       562.0000       562.30603       539.61255 
       563.0000       562.45837       539.79999 
       564.0000       562.61078       539.98676 
       565.0000       562.76318       540.17297 
       566.0000       562.91559       540.35858 
       567.0000       563.06799       540.54303 
       568.0000       563.22040       540.72632 
       569.0000       563.37280       540.90936 
       570.0000       563.52521       541.09259 
       571.0000       563.67761       541.27637 
       572.0000       563.83002       541.46033 
       573.0000       563.98242       541.64435 
       574.0000       564.13483       541.82788 
       575.0000       564.28723       542.01117 
       576.0000       564.43958       542.19391 
       577.0000       564.59198       542.37701 
       578.0000       564.74438       542.56024 
       579.0000       564.89679       542.74335 
       580.0000       565.04919       542.92584 
       581.0000       565.20160       543.10779 
       582.0000       565.35400       543.28925 
       583.0000       565.50641       543.47101 
       584.0000       565.65881       543.65326 
       585.0000       565.81122       543.83643 
       586.0000       565.96362       544.01996 
       587.0000       566.11603       544.20367 
       588.0000       566.26837       544.38745 
       589.0000       566.42078       544.57098 
       590.0000       566.57318       544.75372 
       591.0000       566.72559       544.93524 
       592.0000       566.87799       545.11517 
       593.0000       567.03040       545.29297 
       594.0000       567.18280       545.46930 
       595.0000       567.33521       545.64331 
       596.0000       567.48761       545.81409 
       597.0000       567.64001       545.97900 
       598.0000       567.79242       546.13464 
       599.0000       567.94482       546.28516 
       600.0000       568.09723       546.43396 
       601.0000       568.24957       546.58392 
       602.0000       568.40198       546.73932 
       603.0000       568.55438       546.89923 
       604.0000       568.70679       547.06024 
       605.0000       568.85919       547.21765 
       606.0000       569.01160       547.37067 
       607.0000       569.16400       547.51971 
       608.0000       569.31641       547.66467 
       609.0000       569.46881       547.80676 
