   PrimaryIndex TWOTIM@UNKNOWN; TVD@UNKNOWN;3 [   
                3 [A105935]     A105933]          
       Unitless              ms               m   
       412.0000       604.26440       737.38879 
       413.0000       604.40326       737.54120 
       414.0000       604.53790       737.69360 
       415.0000       604.66919       737.84595 
       416.0000       604.79932       737.99835 
       417.0000       604.92993       738.15076 
       418.0000       605.06238       738.30316 
       419.0000       605.19690       738.45557 
       420.0000       605.33356       738.60797 
       421.0000       605.47217       738.76038 
       422.0000       605.61145       738.91278 
       423.0000       605.74988       739.06519 
       424.0000       605.88580       739.21759 
       425.0000       606.01971       739.37000 
       426.0000       606.15460       739.52240 
       427.0000       606.29486       739.67480 
       428.0000       606.44354       739.82715 
       429.0000       606.60016       739.97955 
       430.0000       606.76202       740.13196 
       431.0000       606.92566       740.28436 
       432.0000       607.08960       740.43677 
       433.0000       607.25427       740.58917 
       434.0000       607.42078       740.74158 
       435.0000       607.58942       740.89398 
       436.0000       607.75885       741.04639 
       437.0000       607.92761       741.19879 
       438.0000       608.09448       741.35120 
       439.0000       608.26044       741.50360 
       440.0000       608.42700       741.65601 
       441.0000       608.59546       741.80835 
       442.0000       608.76605       741.96075 
       443.0000       608.93732       742.11316 
       444.0000       609.10718       742.26556 
       445.0000       609.27368       742.41797 
       446.0000       609.43646       742.57037 
       447.0000       609.59692       742.72278 
       448.0000       609.75739       742.87518 
       449.0000       609.91992       743.02759 
       450.0000       610.08539       743.17999 
       451.0000       610.25208       743.33240 
       452.0000       610.41791       743.48480 
       453.0000       610.58014       743.63715 
       454.0000       610.73688       743.78955 
       455.0000       610.88776       743.94196 
       456.0000       611.03357       744.09436 
       457.0000       611.17572       744.24677 
       458.0000       611.31714       744.39917 
       459.0000       611.46033       744.55157 
       460.0000       611.60651       744.70398 
       461.0000       611.75488       744.85638 
       462.0000       611.90393       745.00879 
       463.0000       612.05127       745.16119 
       464.0000       612.19379       745.31360 
       465.0000       612.32941       745.46600 
       466.0000       612.45709       745.61835 
       467.0000       612.57819       745.77075 
       468.0000       612.69659       745.92316 
       469.0000       612.81580       746.07556 
       470.0000       612.93817       746.22797 
       471.0000       613.06390       746.38037 
       472.0000       613.19220       746.53278 
       473.0000       613.32196       746.68518 
       474.0000       613.45245       746.83759 
       475.0000       613.58344       746.98999 
       476.0000       613.71423       747.14240 
       477.0000       613.84436       747.29480 
       478.0000       613.97357       747.44720 
       479.0000       614.10181       747.59955 
       480.0000       614.22943       747.75195 
       481.0000       614.35632       747.90436 
       482.0000       614.48273       748.05676 
       483.0000       614.60767       748.20917 
       484.0000       614.72992       748.36157 
       485.0000       614.84772       748.51398 
       486.0000       614.96057       748.66638 
       487.0000       615.07001       748.81879 
       488.0000       615.17871       748.97119 
       489.0000       615.28778       749.12360 
       490.0000       615.39606       749.27600 
       491.0000       615.50110       749.42841 
       492.0000       615.60138       749.58075 
       493.0000       615.69763       749.73315 
       494.0000       615.79132       749.88556 
       495.0000       615.88324       750.03796 
       496.0000       615.97522       750.19037 
       497.0000       616.07086       750.34277 
       498.0000       616.17657       750.49518 
       499.0000       616.29773       750.64758 
       500.0000       616.43585       750.79999 
       501.0000       616.58765       750.95239 
       502.0000       616.74524       751.10480 
       503.0000       616.90222       751.25720 
       504.0000       617.05493       751.40961 
       505.0000       617.20361       751.56195 
       506.0000       617.34998       751.71436 
       507.0000       617.49597       751.86676 
       508.0000       617.64276       752.01917 
       509.0000       617.79114       752.17157 
       510.0000       617.94080       752.32397 
       511.0000       618.09003       752.47638 
       512.0000       618.23578       752.62878 
       513.0000       618.37488       752.78119 
       514.0000       618.50574       752.93359 
       515.0000       618.62946       753.08600 
       516.0000       618.74976       753.23840 
       517.0000       618.87250       753.39075 
       518.0000       619.00244       753.54315 
       519.0000       619.14209       753.69556 
       520.0000       619.29059       753.84796 
       521.0000       619.44379       754.00037 
       522.0000       619.59790       754.15277 
       523.0000       619.74860       754.30518 
       524.0000       619.89337       754.45758 
       525.0000       620.03027       754.60999 
       526.0000       620.15857       754.76239 
       527.0000       620.27942       754.91479 
       528.0000       620.39581       755.06720 
       529.0000       620.51367       755.21960 
       530.0000       620.63861       755.37195 
       531.0000       620.77478       755.52435 
       532.0000       620.92261       755.67676 
       533.0000       621.07904       755.82916 
       534.0000       621.23987       755.98157 
       535.0000       621.40161       756.13397 
       536.0000       621.56299       756.28638 
       537.0000       621.72406       756.43878 
       538.0000       621.88556       756.59119 
       539.0000       622.04773       756.74359 
       540.0000       622.21057       756.89600 
       541.0000       622.37360       757.04840 
       542.0000       622.53619       757.20081 
       543.0000       622.69788       757.35315 
       544.0000       622.85828       757.50555 
       545.0000       623.01733       757.65796 
       546.0000       623.17505       757.81036 
       547.0000       623.33148       757.96277 
       548.0000       623.48682       758.11517 
       549.0000       623.64117       758.26758 
       550.0000       623.79388       758.41998 
       551.0000       623.94330       758.57239 
       552.0000       624.08685       758.72479 
       553.0000       624.22314       758.87720 
       554.0000       624.35345       759.02960 
       555.0000       624.48090       759.18201 
       556.0000       624.61023       759.33435 
       557.0000       624.74493       759.48676 
       558.0000       624.88599       759.63916 
       559.0000       625.03186       759.79156 
       560.0000       625.18036       759.94397 
       561.0000       625.32916       760.09637 
       562.0000       625.47711       760.24878 
       563.0000       625.62457       760.40118 
       564.0000       625.77197       760.55359 
       565.0000       625.92035       760.70599 
       566.0000       626.07007       760.85840 
       567.0000       626.22186       761.01080 
       568.0000       626.37518       761.16315 
       569.0000       626.52789       761.31555 
       570.0000       626.67822       761.46796 
       571.0000       626.82532       761.62036 
       572.0000       626.97144       761.77277 
       573.0000       627.11969       761.92517 
       574.0000       627.27301       762.07758 
       575.0000       627.43201       762.22998 
       576.0000       627.59436       762.38239 
       577.0000       627.75763       762.53479 
       578.0000       627.91986       762.68719 
       579.0000       628.08069       762.83960 
       580.0000       628.24060       762.99200 
       581.0000       628.40015       763.14435 
       582.0000       628.55902       763.29675 
       583.0000       628.71619       763.44916 
       584.0000       628.86859       763.60156 
       585.0000       629.01361       763.75397 
       586.0000       629.14948       763.90637 
       587.0000       629.27661       764.05878 
       588.0000       629.39917       764.21118 
       589.0000       629.52258       764.36359 
       590.0000       629.65259       764.51599 
       591.0000       629.79205       764.66840 
       592.0000       629.94110       764.82080 
       593.0000       630.09784       764.97321 
       594.0000       630.25983       765.12555 
       595.0000       630.42480       765.27795 
       596.0000       630.59113       765.43036 
       597.0000       630.75806       765.58276 
       598.0000       630.92462       765.73517 
       599.0000       631.09064       765.88757 
       600.0000       631.25525       766.03998 
       601.0000       631.41858       766.19238 
       602.0000       631.58026       766.34479 
       603.0000       631.74084       766.49719 
       604.0000       631.90106       766.64960 
       605.0000       632.06122       766.80200 
       606.0000       632.22089       766.95441 
       607.0000       632.37891       767.10675 
       608.0000       632.53406       767.25916 
       609.0000       632.68604       767.41156 
       610.0000       632.83563       767.56396 
       611.0000       632.98456       767.71637 
       612.0000       633.13422       767.86877 
       613.0000       633.28528       768.02118 
       614.0000       633.43695       768.17358 
       615.0000       633.58807       768.32599 
       616.0000       633.73798       768.47839 
       617.0000       633.88727       768.63080 
       618.0000       634.03699       768.78320 
       619.0000       634.18787       768.93555 
       620.0000       634.34052       769.08795 
       621.0000       634.49493       769.24036 
       622.0000       634.64911       769.39276 
       623.0000       634.79968       769.54517 
       624.0000       634.94391       769.69757 
       625.0000       635.08228       769.84998 
       626.0000       635.21844       770.00238 
       627.0000       635.35614       770.15479 
       628.0000       635.49756       770.30719 
       629.0000       635.64197       770.45959 
       630.0000       635.78766       770.61200 
       631.0000       635.93329       770.76440 
       632.0000       636.07867       770.91675 
       633.0000       636.22308       771.06915 
       634.0000       636.36511       771.22156 
       635.0000       636.50336       771.37396 
       636.0000       636.63818       771.52637 
       637.0000       636.77246       771.67877 
       638.0000       636.91064       771.83118 
       639.0000       637.05670       771.98358 
       640.0000       637.21173       772.13599 
       641.0000       637.37396       772.28839 
       642.0000       637.53998       772.44080 
       643.0000       637.70648       772.59320 
       644.0000       637.87195       772.74561 
       645.0000       638.03638       772.89795 
       646.0000       638.19989       773.05035 
       647.0000       638.36310       773.20276 
       648.0000       638.52618       773.35516 
       649.0000       638.68848       773.50757 
       650.0000       638.84784       773.65997 
