   PrimaryIndex TVD@UNKNOWN;2 [ TWOTIM@UNKNOWN;   
                A103813]        2 [A103815]       
       Unitless               m              ms   
       658.0000       876.36646       869.37018 
       659.0000       876.51886       869.50812 
       660.0000       876.67120       869.64996 
       661.0000       876.82361       869.79333 
       662.0000       876.97601       869.93762 
       663.0000       877.12842       870.08270 
       664.0000       877.28082       870.22717 
       665.0000       877.43323       870.36548 
       666.0000       877.58563       870.49182 
       667.0000       877.73804       870.60754 
       668.0000       877.89044       870.71997 
       669.0000       878.04285       870.83704 
       670.0000       878.19525       870.96228 
       671.0000       878.34766       871.09045 
       672.0000       878.50000       871.22070 
       673.0000       878.65240       871.35516 
       674.0000       878.80481       871.49738 
       675.0000       878.95721       871.65137 
       676.0000       879.10962       871.81104 
       677.0000       879.26202       871.96991 
       678.0000       879.41443       872.12823 
       679.0000       879.56683       872.28979 
       680.0000       879.71924       872.45581 
       681.0000       879.87164       872.62689 
       682.0000       880.02405       872.79803 
       683.0000       880.17645       872.96301 
       684.0000       880.32886       873.11823 
       685.0000       880.48120       873.26526 
       686.0000       880.63361       873.40668 
       687.0000       880.78601       873.54608 
       688.0000       880.93842       873.68695 
       689.0000       881.09082       873.83148 
       690.0000       881.24323       873.97949 
       691.0000       881.39563       874.12909 
       692.0000       881.54803       874.27948 
       693.0000       881.70044       874.42822 
       694.0000       881.85284       874.57404 
       695.0000       882.00525       874.71881 
       696.0000       882.15765       874.86359 
       697.0000       882.31006       875.00854 
       698.0000       882.46240       875.15399 
       699.0000       882.61481       875.30078 
       700.0000       882.76721       875.44812 
       701.0000       882.91962       875.59564 
       702.0000       883.07202       875.74280 
       703.0000       883.22443       875.88904 
       704.0000       883.37683       876.03461 
       705.0000       883.52924       876.17981 
       706.0000       883.68164       876.32550 
       707.0000       883.83405       876.47198 
       708.0000       883.98645       876.61847 
       709.0000       884.13885       876.76355 
       710.0000       884.29126       876.90753 
       711.0000       884.44360       877.05176 
       712.0000       884.59601       877.19678 
       713.0000       884.74841       877.34454 
       714.0000       884.90082       877.49396 
       715.0000       885.05322       877.64331 
       716.0000       885.20563       877.79498 
       717.0000       885.35803       877.95386 
       718.0000       885.51044       878.12018 
       719.0000       885.66284       878.29376 
       720.0000       885.81525       878.46936 
       721.0000       885.96765       878.63776 
       722.0000       886.12006       878.79810 
       723.0000       886.27240       878.95337 
       724.0000       886.42480       879.10419 
       725.0000       886.57721       879.25848 
       726.0000       886.72961       879.41779 
       727.0000       886.88202       879.57709 
       728.0000       887.03442       879.73615 
       729.0000       887.18683       879.89203 
       730.0000       887.33923       880.04431 
       731.0000       887.49164       880.19586 
       732.0000       887.64404       880.34906 
       733.0000       887.79645       880.50458 
       734.0000       887.94885       880.66388 
       735.0000       888.10126       880.82831 
       736.0000       888.25360       880.99976 
       737.0000       888.40601       881.17725 
       738.0000       888.55841       881.35913 
       739.0000       888.71082       881.54431 
       740.0000       888.86322       881.73059 
       741.0000       889.01562       881.91602 
       742.0000       889.16803       882.09662 
       743.0000       889.32043       882.27087 
       744.0000       889.47284       882.44287 
       745.0000       889.62524       882.61401 
       746.0000       889.77765       882.79034 
       747.0000       889.93005       882.97626 
       748.0000       890.08246       883.16840 
       749.0000       890.23480       883.36475 
       750.0000       890.38721       883.56226 
       751.0000       890.53961       883.75714 
       752.0000       890.69202       883.94672 
       753.0000       890.84442       884.13275 
       754.0000       890.99683       884.31500 
       755.0000       891.14923       884.49036 
       756.0000       891.30164       884.65808 
       757.0000       891.45404       884.81653 
       758.0000       891.60645       884.96497 
       759.0000       891.75885       885.10718 
       760.0000       891.91125       885.24542 
