   PrimaryIndex TWOTIM@UNKNOWN; TVD@UNKNOWN;2 [   
                2 [A100533]     A100531]          
       Unitless              ms               m   
       356.0000       697.49054       700.62939 
       357.0000       697.63000       700.78180 
       358.0000       697.77191       700.93420 
       359.0000       697.91650       701.08661 
       360.0000       698.06140       701.23901 
       361.0000       698.20514       701.39142 
       362.0000       698.34680       701.54382 
       363.0000       698.48627       701.69623 
       364.0000       698.62189       701.84857 
       365.0000       698.75146       702.00098 
       366.0000       698.87708       702.15338 
       367.0000       699.00098       702.30579 
       368.0000       699.12390       702.45819 
       369.0000       699.25031       702.61060 
       370.0000       699.37939       702.76300 
       371.0000       699.50916       702.91541 
       372.0000       699.64001       703.06781 
       373.0000       699.77228       703.22021 
       374.0000       699.90472       703.37262 
       375.0000       700.03711       703.52502 
       376.0000       700.16931       703.67743 
       377.0000       700.30109       703.82977 
       378.0000       700.43201       703.98218 
       379.0000       700.56085       704.13458 
       380.0000       700.68652       704.28699 
       381.0000       700.81232       704.43939 
       382.0000       700.94568       704.59180 
       383.0000       701.08813       704.74420 
       384.0000       701.23840       704.89661 
       385.0000       701.39331       705.04901 
       386.0000       701.54840       705.20142 
       387.0000       701.70068       705.35382 
       388.0000       701.85126       705.50623 
       389.0000       702.00037       705.65863 
       390.0000       702.14783       705.81097 
       391.0000       702.29456       705.96338 
       392.0000       702.44086       706.11578 
       393.0000       702.58716       706.26819 
       394.0000       702.73425       706.42059 
       395.0000       702.88104       706.57300 
       396.0000       703.02759       706.72540 
       397.0000       703.17505       706.87781 
       398.0000       703.32050       707.03021 
       399.0000       703.45801       707.18262 
       400.0000       703.58807       707.33502 
       401.0000       703.71460       707.48743 
       402.0000       703.84174       707.63977 
       403.0000       703.97546       707.79218 
       404.0000       704.11566       707.94458 
       405.0000       704.25812       708.09698 
       406.0000       704.40356       708.24939 
       407.0000       704.55096       708.40179 
       408.0000       704.69916       708.55420 
       409.0000       704.84711       708.70660 
       410.0000       704.99170       708.85901 
       411.0000       705.13080       709.01141 
       412.0000       705.26581       709.16382 
       413.0000       705.40173       709.31622 
       414.0000       705.54102       709.46863 
       415.0000       705.68182       709.62097 
       416.0000       705.81940       709.77338 
       417.0000       705.94855       709.92578 
       418.0000       706.06958       710.07819 
       419.0000       706.18542       710.23059 
       420.0000       706.30078       710.38300 
       421.0000       706.42310       710.53540 
       422.0000       706.55463       710.68781 
       423.0000       706.69427       710.84021 
       424.0000       706.83954       710.99261 
       425.0000       706.98676       711.14502 
       426.0000       707.13470       711.29742 
       427.0000       707.28418       711.44983 
