   PrimaryIndex TVD@UNKNOWN;2 [ TWOTIM@UNKNOWN;   
                A98444]         2 [A98446]        
       Unitless               m              ms   
       323.0000       762.43158       650.42566 
       324.0000       762.58398       650.58923 
       325.0000       762.73639       650.74963 
       326.0000       762.88879       650.90839 
       327.0000       763.04120       651.06598 
       328.0000       763.19360       651.22253 
       329.0000       763.34595       651.37830 
       330.0000       763.49835       651.53455 
       331.0000       763.65076       651.69250 
       332.0000       763.80316       651.85315 
       333.0000       763.95557       652.01715 
       334.0000       764.10797       652.18512 
       335.0000       764.26038       652.35413 
       336.0000       764.41278       652.51929 
       337.0000       764.56519       652.67468 
       338.0000       764.71759       652.81976 
       339.0000       764.87000       652.96021 
       340.0000       765.02240       653.10321 
       341.0000       765.17480       653.25476 
       342.0000       765.32715       653.41412 
       343.0000       765.47955       653.57965 
       344.0000       765.63196       653.74884 
       345.0000       765.78436       653.91840 
       346.0000       765.93677       654.08661 
       347.0000       766.08917       654.25293 
       348.0000       766.24158       654.41766 
       349.0000       766.39398       654.58197 
       350.0000       766.54639       654.74622 
       351.0000       766.69879       654.91028 
       352.0000       766.85120       655.07355 
       353.0000       767.00360       655.23590 
       354.0000       767.15601       655.39679 
       355.0000       767.30835       655.55621 
       356.0000       767.46075       655.71344 
       357.0000       767.61316       655.86755 
       358.0000       767.76556       656.01886 
       359.0000       767.91797       656.16846 
       360.0000       768.07037       656.31708 
       361.0000       768.22278       656.46582 
       362.0000       768.37518       656.61523 
       363.0000       768.52759       656.76550 
       364.0000       768.67999       656.91534 
       365.0000       768.83240       657.06207 
       366.0000       768.98480       657.20142 
       367.0000       769.13715       657.33051 
       368.0000       769.28955       657.45337 
       369.0000       769.44196       657.57501 
       370.0000       769.59436       657.69873 
       371.0000       769.74677       657.82507 
       372.0000       769.89917       657.95258 
       373.0000       770.05157       658.07947 
       374.0000       770.20398       658.20435 
       375.0000       770.35638       658.32812 
       376.0000       770.50879       658.45343 
       377.0000       770.66119       658.58350 
       378.0000       770.81360       658.71771 
       379.0000       770.96600       658.85339 
       380.0000       771.11835       658.98682 
       381.0000       771.27075       659.11633 
       382.0000       771.42316       659.24255 
       383.0000       771.57556       659.36700 
       384.0000       771.72797       659.49280 
       385.0000       771.88037       659.62305 
       386.0000       772.03278       659.76263 
       387.0000       772.18518       659.91266 
       388.0000       772.33759       660.07001 
       389.0000       772.48999       660.23212 
       390.0000       772.64240       660.39679 
       391.0000       772.79480       660.56061 
       392.0000       772.94720       660.72095 
       393.0000       773.09955       660.87640 
       394.0000       773.25195       661.02789 
       395.0000       773.40436       661.17847 
       396.0000       773.55676       661.32983 
       397.0000       773.70917       661.48303 
       398.0000       773.86157       661.63770 
       399.0000       774.01398       661.79279 
       400.0000       774.16638       661.94611 
       401.0000       774.31879       662.09601 
       402.0000       774.47119       662.24091 
       403.0000       774.62360       662.37891 
       404.0000       774.77600       662.51367 
       405.0000       774.92841       662.64978 
       406.0000       775.08075       662.79218 
       407.0000       775.23315       662.94318 
       408.0000       775.38556       663.10126 
       409.0000       775.53796       663.26538 
       410.0000       775.69037       663.43311 
       411.0000       775.84277       663.60162 
       412.0000       775.99518       663.77039 
       413.0000       776.14758       663.93939 
       414.0000       776.29999       664.10889 
       415.0000       776.45239       664.27789 
       416.0000       776.60480       664.44604 
       417.0000       776.75720       664.61328 
       418.0000       776.90961       664.78015 
       419.0000       777.06195       664.94635 
