   PrimaryIndex TVD@UNKNOWN;3 [ TWOTIM@UNKNOWN;   
                A102424]        3 [A102426]       
       Unitless               m              ms   
       400.0000      1366.80762      1235.18494 
       401.0000      1366.95996      1235.28711 
       402.0000      1367.11243      1235.39075 
       403.0000      1367.26477      1235.49585 
       404.0000      1367.41724      1235.60168 
       405.0000      1367.56958      1235.70850 
       406.0000      1367.72205      1235.81628 
       407.0000      1367.87439      1235.92505 
       408.0000      1368.02686      1236.03503 
       409.0000      1368.17920      1236.14709 
       410.0000      1368.33154      1236.25989 
       411.0000      1368.48401      1236.37317 
       412.0000      1368.63635      1236.48645 
       413.0000      1368.78882      1236.59973 
       414.0000      1368.94116      1236.71326 
       415.0000      1369.09363      1236.82776 
       416.0000      1369.24597      1236.94275 
       417.0000      1369.39844      1237.05835 
       418.0000      1369.55078      1237.17468 
       419.0000      1369.70325      1237.29187 
       420.0000      1369.85559      1237.40918 
       421.0000      1370.00806      1237.52661 
       422.0000      1370.16040      1237.64319 
       423.0000      1370.31274      1237.75891 
       424.0000      1370.46521      1237.87256 
       425.0000      1370.61755      1237.98242 
       426.0000      1370.77002      1238.08850 
       427.0000      1370.92236      1238.19177 
       428.0000      1371.07483      1238.29272 
       429.0000      1371.22717      1238.39270 
       430.0000      1371.37964      1238.49463 
       431.0000      1371.53198      1238.60010 
       432.0000      1371.68445      1238.71533 
       433.0000      1371.83679      1238.83643 
       434.0000      1371.98926      1238.96252 
       435.0000      1372.14160      1239.09302 
       436.0000      1372.29395      1239.22388 
       437.0000      1372.44641      1239.35376 
       438.0000      1372.59875      1239.48267 
       439.0000      1372.75122      1239.61060 
       440.0000      1372.90356      1239.73840 
       441.0000      1373.05603      1239.86572 
       442.0000      1373.20837      1239.99194 
       443.0000      1373.36084      1240.11694 
       444.0000      1373.51318      1240.24109 
       445.0000      1373.66565      1240.36401 
       446.0000      1373.81799      1240.48645 
       447.0000      1373.97046      1240.60876 
       448.0000      1374.12280      1240.73022 
       449.0000      1374.27515      1240.85107 
       450.0000      1374.42761      1240.97119 
       451.0000      1374.57996      1241.09082 
       452.0000      1374.73242      1241.20996 
       453.0000      1374.88477      1241.32935 
       454.0000      1375.03723      1241.44934 
       455.0000      1375.18958      1241.57080 
       456.0000      1375.34204      1241.69360 
       457.0000      1375.49438      1241.81714 
       458.0000      1375.64685      1241.94202 
       459.0000      1375.79919      1242.06750 
       460.0000      1375.95166      1242.19360 
       461.0000      1376.10400      1242.32068 
       462.0000      1376.25635      1242.44873 
       463.0000      1376.40881      1242.57751 
       464.0000      1376.56116      1242.70642 
       465.0000      1376.71362      1242.83484 
       466.0000      1376.86597      1242.96265 
       467.0000      1377.01843      1243.08972 
       468.0000      1377.17078      1243.21594 
       469.0000      1377.32324      1243.34180 
       470.0000      1377.47559      1243.46741 
       471.0000      1377.62805      1243.59338 
       472.0000      1377.78040      1243.71985 
       473.0000      1377.93286      1243.84692 
       474.0000      1378.08521      1243.97485 
       475.0000      1378.23755      1244.10364 
       476.0000      1378.39001      1244.23340 
       477.0000      1378.54236      1244.36389 
       478.0000      1378.69482      1244.49597 
       479.0000      1378.84717      1244.62891 
       480.0000      1378.99963      1244.76233 
       481.0000      1379.15198      1244.89600 
       482.0000      1379.30444      1245.02979 
       483.0000      1379.45679      1245.16345 
       484.0000      1379.60925      1245.29626 
       485.0000      1379.76160      1245.42834 
       486.0000      1379.91394      1245.56006 
       487.0000      1380.06641      1245.69128 
       488.0000      1380.21875      1245.82239 
       489.0000      1380.37122      1245.95300 
       490.0000      1380.52356      1246.08264 
       491.0000      1380.67603      1246.20911 
       492.0000      1380.82837      1246.33301 
       493.0000      1380.98083      1246.45386 
       494.0000      1381.13318      1246.56946 
       495.0000      1381.28564      1246.68164 
       496.0000      1381.43799      1246.79089 
       497.0000      1381.59045      1246.89673 
       498.0000      1381.74280      1247.00000 
       499.0000      1381.89514      1247.10217 
       500.0000      1382.04761      1247.20435 
       501.0000      1382.19995      1247.30762 
       502.0000      1382.35242      1247.41235 
       503.0000      1382.50476      1247.51855 
       504.0000      1382.65723      1247.62830 
       505.0000      1382.80957      1247.74146 
       506.0000      1382.96204      1247.85913 
       507.0000      1383.11438      1247.98572 
       508.0000      1383.26685      1248.11902 
       509.0000      1383.41919      1248.25549 
       510.0000      1383.57166      1248.39209 
       511.0000      1383.72400      1248.52637 
       512.0000      1383.87634      1248.65771 
       513.0000      1384.02881      1248.78674 
       514.0000      1384.18115      1248.91467 
       515.0000      1384.33362      1249.04333 
       516.0000      1384.48596      1249.17346 
       517.0000      1384.63843      1249.30493 
       518.0000      1384.79077      1249.43665 
       519.0000      1384.94324      1249.56775 
       520.0000      1385.09558      1249.69727 
       521.0000      1385.24805      1249.82495 
       522.0000      1385.40039      1249.95142 
       523.0000      1385.55286      1250.07605 
       524.0000      1385.70520      1250.19836 
       525.0000      1385.85754      1250.31958 
       526.0000      1386.01001      1250.43982 
       527.0000      1386.16235      1250.55823 
       528.0000      1386.31482      1250.67578 
       529.0000      1386.46716      1250.79285 
       530.0000      1386.61963      1250.90967 
