   PrimaryIndex TWOTIM@UNKNOWN; TVD@UNKNOWN;2 [   
                2 [A99451]      A99449]           
       Unitless              ms               m   
       341.0000       450.98102       450.81601 
       342.0000       451.13715       450.96841 
       343.0000       451.29501       451.12079 
       344.0000       451.45303       451.27319 
       345.0000       451.61041       451.42560 
       346.0000       451.76651       451.57800 
       347.0000       451.92258       451.73041 
       348.0000       452.07925       451.88281 
       349.0000       452.23865       452.03519 
       350.0000       452.39896       452.18759 
       351.0000       452.55927       452.34000 
       352.0000       452.71844       452.49240 
       353.0000       452.87662       452.64481 
       354.0000       453.03439       452.79721 
       355.0000       453.19177       452.94962 
       356.0000       453.34854       453.10199 
       357.0000       453.50473       453.25439 
       358.0000       453.65991       453.40680 
       359.0000       453.81277       453.55920 
       360.0000       453.96432       453.71161 
       361.0000       454.11469       453.86401 
       362.0000       454.26398       454.01639 
       363.0000       454.41327       454.16879 
       364.0000       454.56284       454.32120 
       365.0000       454.71295       454.47360 
       366.0000       454.86334       454.62601 
       367.0000       455.01346       454.77841 
       368.0000       455.16287       454.93079 
       369.0000       455.31143       455.08319 
       370.0000       455.45972       455.23560 
       371.0000       455.60757       455.38800 
       372.0000       455.75446       455.54041 
       373.0000       455.90085       455.69281 
       374.0000       456.04684       455.84521 
       375.0000       456.19202       455.99759 
       376.0000       456.33670       456.14999 
       377.0000       456.48093       456.30240 
       378.0000       456.62485       456.45480 
       379.0000       456.76822       456.60721 
       380.0000       456.91122       456.75961 
       381.0000       457.05371       456.91199 
       382.0000       457.19638       457.06439 
       383.0000       457.33984       457.21680 
       384.0000       457.48471       457.36920 
       385.0000       457.63138       457.52161 
       386.0000       457.77795       457.67401 
       387.0000       457.92349       457.82639 
       388.0000       458.06622       457.97879 
       389.0000       458.20587       458.13120 
       390.0000       458.34290       458.28360 
       391.0000       458.47733       458.43600 
       392.0000       458.60947       458.58841 
       393.0000       458.74161       458.74081 
       394.0000       458.87457       458.89319 
       395.0000       459.00989       459.04559 
       396.0000       459.14575       459.19800 
       397.0000       459.28104       459.35040 
       398.0000       459.41391       459.50281 
       399.0000       459.54504       459.65521 
       400.0000       459.67596       459.80759 
       401.0000       459.80807       459.95999 
       402.0000       459.94189       460.11240 
       403.0000       460.07623       460.26480 
       404.0000       460.21048       460.41721 
       405.0000       460.34329       460.56961 
       406.0000       460.47540       460.72202 
       407.0000       460.60736       460.87439 
       408.0000       460.74030       461.02679 
       409.0000       460.87473       461.17920 
       410.0000       461.01129       461.33160 
       411.0000       461.15146       461.48401 
       412.0000       461.29437       461.63641 
       413.0000       461.43866       461.78879 
       414.0000       461.58374       461.94119 
       415.0000       461.72919       462.09360 
       416.0000       461.87497       462.24600 
       417.0000       462.02118       462.39841 
       418.0000       462.16809       462.55081 
       419.0000       462.31537       462.70319 
       420.0000       462.46310       462.85559 
       421.0000       462.61169       463.00800 
       422.0000       462.76065       463.16040 
       423.0000       462.90994       463.31281 
       424.0000       463.05920       463.46521 
       425.0000       463.20825       463.61761 
       426.0000       463.35681       463.76999 
       427.0000       463.50467       463.92239 
       428.0000       463.65167       464.07480 
       429.0000       463.79825       464.22720 
       430.0000       463.94464       464.37961 
       431.0000       464.09036       464.53201 
       432.0000       464.23550       464.68439 
       433.0000       464.37979       464.83679 
       434.0000       464.52286       464.98920 
       435.0000       464.66553       465.14160 
       436.0000       464.80859       465.29401 
       437.0000       464.95279       465.44641 
       438.0000       465.09848       465.59882 
       439.0000       465.24463       465.75119 
       440.0000       465.39102       465.90359 
       441.0000       465.53757       466.05600 
       442.0000       465.68433       466.20840 
       443.0000       465.83163       466.36081 
       444.0000       465.98007       466.51321 
       445.0000       466.12909       466.66559 
       446.0000       466.27829       466.81799 
       447.0000       466.42719       466.97040 
       448.0000       466.57529       467.12280 
       449.0000       466.72272       467.27521 
       450.0000       466.86945       467.42761 
       451.0000       467.01584       467.57999 
       452.0000       467.16245       467.73239 
       453.0000       467.30948       467.88480 
       454.0000       467.45773       468.03720 
       455.0000       467.60669       468.18961 
       456.0000       467.75610       468.34201 
       457.0000       467.90588       468.49442 
       458.0000       468.05576       468.64679 
       459.0000       468.20523       468.79919 
       460.0000       468.35464       468.95160 
       461.0000       468.50403       469.10400 
       462.0000       468.65356       469.25641 
       463.0000       468.80347       469.40881 
       464.0000       468.95346       469.56119 
       465.0000       469.10306       469.71359 
       466.0000       469.25177       469.86600 
       467.0000       469.39798       470.01840 
       468.0000       469.54214       470.17081 
       469.0000       469.68402       470.32321 
       470.0000       469.82220       470.47559 
       471.0000       469.95715       470.62799 
       472.0000       470.09024       470.78040 
       473.0000       470.22208       470.93280 
       474.0000       470.35358       471.08521 
       475.0000       470.48593       471.23761 
       476.0000       470.61981       471.39001 
       477.0000       470.75797       471.54239 
       478.0000       470.89844       471.69479 
       479.0000       471.04068       471.84720 
       480.0000       471.18402       471.99960 
       481.0000       471.32758       472.15201 
       482.0000       471.47177       472.30441 
       483.0000       471.61728       472.45679 
       484.0000       471.76471       472.60919 
       485.0000       471.91333       472.76160 
       486.0000       472.06274       472.91400 
       487.0000       472.21225       473.06641 
       488.0000       472.36099       473.21881 
       489.0000       472.50891       473.37122 
       490.0000       472.65631       473.52359 
       491.0000       472.80396       473.67599 
       492.0000       472.95197       473.82840 
       493.0000       473.10049       473.98080 
       494.0000       473.24951       474.13321 
       495.0000       473.39890       474.28561 
       496.0000       473.54892       474.43799 
       497.0000       473.69949       474.59039 
       498.0000       473.85034       474.74280 
       499.0000       474.00116       474.89520 
       500.0000       474.15137       475.04761 
       501.0000       474.30103       475.20001 
       502.0000       474.44995       475.35239 
       503.0000       474.59769       475.50479 
       504.0000       474.74466       475.65720 
       505.0000       474.89084       475.80960 
       506.0000       475.03613       475.96201 
